"Bcells" "CAFs" "CD4_Tcells" "CD8_Tcells" "Endothelial" "Macrophages" "NKcells" "otherCells"
"GTEX.RVPU.0011.R3A.SM.2XCAE" 0.471651737778052 0.00669052479934445 2.21888725700751e-07 0.00318616144509321 0.110992564294855 0.000807371102940149 0.406671343627296 7.50636926054694e-08
"GTEX.RVPV.0011.R3A.SM.2TF63" 0.841730589231253 0.00634113425603736 1.41561222514406e-06 5.91452297397215e-06 0.0469609829989493 0.00029943903207679 0.104660520453481 3.8930042131822e-09
"GTEX.T2IS.0011.R3A.SM.32QPB" 0.892759675624306 0.00399108472514276 8.98464880101656e-09 3.06788848792606e-06 0.000345673338918762 2.08610539476054e-08 0.102900466807457 1.7699852519581e-09
"GTEX.UTHO.0011.R3A.SM.3GIK8" 0.199432387419512 0.00341807996283605 0.142348508174193 4.75357857956849e-05 0.0597109999642367 0.00110857205498251 0.593930711007264 3.20563117967319e-06
"GTEX.WHSE.0011.R3A.SM.3P5ZM" 0.105495049504515 0.00529115220585139 0.000347908885100268 0.487198962615281 0.0619054814872275 0.00479545931942924 0.334965969741792 1.62408040173734e-08
"GTEX.WL46.0011.R3A.SM.3TW8E" 0.863422476143873 0.00540848067949631 0.00015910484250052 7.28710509118703e-06 0.0486027829990929 5.36581184611404e-06 0.082394467506169 3.49119313427336e-08
"GTEX.WZTO.0011.R3B.SM.3NMC6" 0.0758230720528371 0.0058121024951769 0.160077834272567 0.0348286564778528 0.0374712511573959 1.5505489039246e-05 0.685971554038347 2.40167844315172e-08
"GTEX.X4XX.0011.R3B.SM.46MWK" 0.80150981667766 0.00570304901304864 2.17416212729125e-07 8.71676935883752e-08 0.045296408956421 0.000228197218772979 0.147262177818257 4.57319335403187e-08
"GTEX.X585.0011.R3B.SM.46MVG" 0.634364901119997 0.00542682974636923 0.0754697602640946 2.24182594166139e-06 0.101649691789151 0.00119901352734294 0.181887470306908 9.14201957056327e-08
"GTEX.XLM4.0011.R3B.SM.4AT6E" 0.322555489141524 0.0053104384454947 8.10626025589168e-06 0.246170584969019 0.0440667087147066 5.23346158495108e-06 0.381882551835637 8.87171778066649e-07
"GTEX.XMD1.0011.R3B.SM.4AT5R" 0.600002811822892 0.00373143610953769 2.13576020015869e-08 4.67298308803109e-07 0.214689915245702 0.00352234085275761 0.178030543773248 2.24635399516392e-05
"GTEX.XOTO.0011.R3A.SM.4B64W" 0.896003120162214 0.00623684735017436 1.24297175479996e-07 0.000160671440635524 0.0267241459390905 6.5797067508395e-06 0.0708683733847802 1.37719178816093e-07
"GTEX.Y8DK.0011.R3A.SM.4RTW5" 0.780944909207432 0.00612594146345512 2.76687878582056e-06 0.0031682030810994 0.00350801611568299 1.95291429244173e-07 0.206249966921559 1.04055608875356e-09
"GTEX.YFC4.0011.R3a.SM.4RGLP" 0.348149313570515 0.00528858046847687 0.000700888904590741 0.400166581330901 0.00325733623390721 2.73630171107977e-05 0.242408268820345 1.66765415393519e-06
"GTEX.YJ89.0011.R3b.SM.4V6EF" 0.835015611697274 0.0057697407229014 0.0328965252142802 0.000464022338297536 0.0028705179606311 3.56976132918749e-06 0.122980010977527 1.32775961868438e-09
"GTEX.Z93S.0011.R3b.SM.4RGNH" 0.757503775552547 0.0038920733390436 1.33317753225643e-06 1.94871771475536e-06 1.22243521360933e-06 3.30726555872529e-09 0.238599572855193 7.06154900250951e-08
"GTEX.ZAB4.0011.R3a.SM.4RGNQ" 0.179393786060592 0.00384355371137942 0.062236057940208 0.314336865940824 0.0559617959049491 2.46779029440128e-09 0.384227927093551 1.08807062135859e-08
"GTEX.ZF28.0011.R3a.SM.4WWDA" 0.529957938162321 0.0071945838769257 0.00140174612356343 0.111119754667553 0.155539665596245 5.05216442963314e-05 0.194735768487712 2.1441384092836e-08
"GTEX.ZUA1.0011.R3a.SM.4YCEE" 0.476138968740016 0.00734055246121506 0.0323565364110236 0.113648151308035 0.0784447748140239 1.44425647963172e-05 0.292056558596054 1.51048371481355e-08
"GTEX.ZVT3.0011.R3b.SM.51MTJ" 0.641852546781193 0.0085915773149083 7.34362710875975e-05 0.0131165468919244 0.0963947298728844 0.000154517722595278 0.239816645010462 1.34944637312194e-10
"GTEX.ZVZQ.0011.R3a.SM.57WC7" 0.743075778504406 0.00612249246742117 0.000283912051781216 0.00335288801153758 0.057305566141807 0.000297441285113805 0.189529037947096 3.28835908373661e-05
"GTEX.11GSP.0011.R5a.SM.57WBE" 0.330853562433141 0.00763695285927847 0.178930293310996 1.08561107607772e-06 0.0590604926041747 0.00137961891644378 0.422137980952863 1.33120273820088e-08
"GTEX.11H98.0011.R5b.SM.57WCF" 0.362862181352725 0.00498084459018352 8.09853050782946e-05 0.215136420144637 0.174130308337033 0.00221663193231462 0.240546171561107 4.64567769200438e-05
"GTEX.11NV4.0011.R5a.SM.5NQ88" 0.21194675046641 0.00746018919629121 3.86503287093583e-07 0.321052758059186 0.0758567548163969 0.00173582817106193 0.381947232679407 1.00107960026598e-07
"GTEX.11OF3.0011.R5a.SM.57WB4" 0.575655174378354 0.00620069002040902 0.13075664658629 7.84971799870137e-06 0.0187041848469188 0.00137900664046981 0.267296419267847 2.85417120981545e-08
"GTEX.11UD1.0011.R5b.SM.5P9FP" 0.252043842050943 0.00452596337170004 1.99574100590079e-08 2.78341629580578e-06 0.301675241790999 0.00112219629048528 0.252295969947709 0.188333983174457
"GTEX.11WQC.0011.R5a.SM.5BC74" 0.58362869658491 0.00664694786591936 5.58142204001322e-05 0.000116263582107866 0.102052771224957 0.00410370999657566 0.303386246794899 9.54973023182048e-06
"GTEX.12WSA.0011.R5b.SM.5GU5I" 0.602977888140656 0.0023915178292516 1.17684448613433e-06 2.35988509935113e-06 0.0401616276292961 0.0028891824858496 0.186234695784696 0.165341551400665
"GTEX.12WSB.0011.R5b.SM.5GU67" 0.35587185632628 0.00432351984558757 0.060633777861838 0.0349082776428284 0.0851949697777721 0.00788075726370784 0.451186831778219 9.50376745783737e-09
"GTEX.12WSC.0011.R5b.SM.5CVNS" 0.740817916137186 0.0071286684994274 0.000208581909755903 0.0362736028463021 0.0213539059179592 0.00169323495610825 0.192524033036488 5.66967734748993e-08
"GTEX.12WSD.0011.R5b.SM.5CVNG" 0.649962270178979 0.00735654876992916 4.21353802630529e-06 0.0690439269876696 0.0783945455778248 0.00109419988708366 0.194144276947715 1.81127722643134e-08
"GTEX.12WSF.0011.R5a.SM.5HL8K" 0.664629383127357 0.0109374744315095 8.90592136677974e-06 1.78361435866016e-05 0.106445345858766 0.00459456106716214 0.213366487410628 6.03962444906161e-09
"GTEX.12WSH.0011.R5b.SM.5P9F3" 0.77098852978279 0.00533311802460967 1.11453915963007e-05 1.10751596138335e-05 0.0834398037410975 0.00366919726811471 0.136541458530915 5.6721012628288e-06
"GTEX.12WSM.0011.R5a.SM.5EQ4Y" 0.623629344742831 0.00426587366929964 0.000859651810006793 3.06131533048278e-06 0.00269983296222429 0.00499705251999297 0.36354474807005 4.34910265181806e-07
"GTEX.12ZZW.0011.R5a.SM.5DUVN" 0.665779856571574 0.00763765195240321 0.000453027903744391 0.00071608501925327 0.0958427568497452 0.00272127959585198 0.226849312159001 2.99484265518313e-08
"GTEX.12ZZX.0011.R5a.SM.5HL89" 0.522598048513036 0.00869273114988475 0.000174846741023569 0.0550801857077154 0.12701718002938 0.00293181463244349 0.283505138874103 5.43524144066906e-08
"GTEX.12ZZY.0011.R5a.SM.5EGL9" 0.42510351455689 0.00596081247701492 0.00288503974668703 0.0812470006788717 0.0562261681220656 0.00198897125090078 0.426588475015303 1.81522671110584e-08
"GTEX.12ZZZ.0011.R5a.SM.5EQ4M" 0.66808485084474 0.00626898247265495 2.88525374085568e-07 0.089772552942863 0.107485304896812 0.00194450727524648 0.126443230030389 2.83011920235482e-07
"GTEX.13112.0011.R5b.SM.5DUV8" 0.588977817626288 0.00666433305853606 1.33258698721487e-06 0.0269577972826864 0.160542056095149 0.00432670681247182 0.212529794435793 1.62102089129163e-07
"GTEX.1313W.0011.R5b.SM.5L3EP" 0.380754031204837 0.00653827870812739 0.215881135320174 2.12855164258797e-05 0.073228988467331 0.00136989538321771 0.32220638380671 1.59317702355115e-09
"GTEX.131YS.0011.R5b.SM.5K7YB" 0.313385606604928 0.00602289252669981 0.178484864568413 2.02872695107061e-05 0.0458855538984211 0.0013381845487685 0.454859204703055 3.40588020390743e-06
"GTEX.132Q8.0011.R5a.SM.5IJDM" 0.110194208246661 0.00875459802328285 0.000143440724856082 0.445571564247219 0.177170924083911 0.00653850755659933 0.251574031421356 5.27256961151199e-05
"GTEX.1399T.0011.R5b.SM.5IJDK" 0.156088076548753 0.00942106475115157 0.119142940729265 0.161958701937044 0.103037441291112 0.00226994124660826 0.448081819593255 1.39028108808235e-08
"GTEX.139T8.0011.R5b.SM.5J1MO" 0.300638536284675 0.00451823398635622 3.36614331887969e-08 2.45610648347883e-06 0.242929897264299 0.0026077550352603 0.187966287578951 0.261336800082542
"GTEX.139TS.0011.R5b.SM.5J2MZ" 0.434746290831067 0.00691609475750777 1.00555465023811e-07 0.0508316048383093 0.153911372053189 0.00594261821778069 0.242721869847307 0.104930048899375
"GTEX.139TT.0011.R5b.SM.5K7W8" 0.651144511465553 0.00249310525577635 2.35751822660625e-05 6.5710397456242e-07 8.67604484517583e-07 0.00144995093105877 0.344887099567658 2.32889228461072e-07
"GTEX.13CF2.0011.R5a.SM.5LZWS" 0.518626934157339 0.00541706162993203 5.52345096101491e-08 1.67239712818285e-06 0.174708032320956 0.00354325187100541 0.203662575618447 0.0940404167706836
"GTEX.13CIG.0011.R5b.SM.5L3F2" 0.70958336430155 0.0070085739397444 1.90903126348729e-07 0.000407693319184186 0.0555227139814285 0.00318637333324736 0.224291080148605 1.00731141531095e-08
"GTEX.13CZV.0011.R5a.SM.5K7XA" 0.698808903121421 0.00716237629019129 0.00262641170724655 0.113924621715211 0.0671878414445543 0.00391277772965985 0.106377067029823 9.61893459419263e-10
"GTEX.13FHO.0011.R5b.SM.5LZZ3" 0.567478186467128 0.00730272489845416 1.3461111121491e-06 4.35630277907117e-06 0.16788624476925 0.000968500490531523 0.256358637439018 3.52172623483354e-09
"GTEX.13FHP.0011.R5b.SM.5LZY2" 0.412032869427142 0.00754071207391961 1.89625581754919e-08 0.0822522638453322 0.214674718034625 0.00362167992794208 0.178657372885252 0.101220364843229
"GTEX.13FLV.0011.R5a.SM.5LZWT" 0.53305098627306 0.00812990469446362 5.07493160362964e-07 0.130129636058132 0.108669783359356 0.0035188916991775 0.216500280450406 9.97224474735526e-09
"GTEX.13FLW.0011.R5a.SM.5LZX6" 0.460521856917518 0.00851628986110083 5.09520834085999e-07 0.191789574088486 0.12451210215284 0.00188237830600078 0.21277722821251 6.09407091219715e-08
"GTEX.13FXS.0011.R5b.SM.5LZYE" 0.55248277259102 0.00847674226427681 1.10963847909779e-06 0.062039256674935 0.0855410148450441 0.00142817359230046 0.290030929798183 5.95761962633826e-10
"GTEX.13G51.0011.R5a.SM.5L3EB" 0.379994668420175 0.00956454664379356 1.01956866314177e-05 0.201143900104687 0.0270826558222913 0.00198570905451153 0.380218136570765 1.87697145069957e-07
"GTEX.13JUV.0011.R5a.SM.5LZY5" 0.738435783620313 0.00711602743597863 5.62343341586566e-09 4.83118800518393e-07 0.0919695147043849 0.00552321684587078 0.15695496554674 3.10447874686678e-09
"GTEX.13JVG.0011.R5a.SM.5MR4O" 0.644404556327326 0.00621733119879266 4.12047902181749e-06 0.00144438362336213 0.143900451582085 0.00120204991066793 0.202827091987527 1.48912186724652e-08
"GTEX.13N1W.0011.R5b.SM.5MR5Q" 0.623373069342798 0.00968200291063863 0.000831069651875925 0.00336666982682835 0.0555713121031218 0.00875151728882098 0.298424342289687 1.65862292561431e-08
"GTEX.13NYB.0011.R5a.SM.5MR45" 0.689559128864298 0.00849199808591632 2.56315848094925e-05 0.0187933080780717 0.161529542477516 0.00202864899624832 0.119555107498098 1.66344150416196e-05
"GTEX.13NYS.0011.R5a.SM.5MR4D" 0.512607114268143 0.00733879562296282 2.7482518956277e-08 0.0997752087214725 0.139003159296005 0.00216012792941274 0.239115558102155 8.57732991099806e-09
"GTEX.13NZA.0011.R5b.SM.5KM4K" 0.33343662208073 0.00589352625149625 1.04073996071014e-07 0.0394562080404046 0.379130739715698 0.00438114526056947 0.237668577541631 3.30770354746064e-05
"GTEX.13O3O.0011.R5b.SM.5KM44" 0.717237946391203 0.00717894129299854 3.34452790265411e-05 0.000112067439055062 0.0729215843696305 0.00139707045961841 0.201118912816011 3.19524570331295e-08
"GTEX.13O3Q.0011.R5b.SM.5P9H4" 0.157021856887724 0.00812000901900349 0.258048945931657 0.0628369240648893 0.0922761049929674 0.00125088063120122 0.420445263133267 1.53392902934707e-08
"GTEX.13OVH.0011.R5b.SM.5KM4L" 0.640337580186873 0.00845097053536326 4.71961968844792e-06 0.0724834439697395 0.147597763544261 0.00398619600855659 0.127139247497676 7.86378429328269e-08
"GTEX.13OVJ.0011.R5a.SM.5P9H7" 0.29281990568973 0.00583964812501008 5.54862623869422e-08 4.77342505221977e-06 0.374480590655235 0.0028607182762947 0.21724876361158 0.106745544730835
"GTEX.13OVL.0011.R5b.SM.5L3FU" 0.704452340752855 0.00781996483404307 6.29415109905067e-06 0.000973484647103024 0.0872931226713947 0.00169614546303123 0.197758583525079 6.39553944876113e-08
"GTEX.13OW5.0011.R5b.SM.5L3FR" 0.553033052631486 0.00772598616748228 8.34570754046523e-05 0.02420583517838 0.110548410753165 0.00642540400810433 0.297977794713209 5.94727690295365e-08
"GTEX.13OW6.0011.R5a.SM.5O9BK" 0.4407276961552 0.0083377199149624 0.0847523501458456 0.23595925542335 0.0921257089015718 0.00175459751551122 0.136342662406483 9.53707669768657e-09
"GTEX.13OW7.0011.R5b.SM.5O9DM" 0.407415552623031 0.00758846778984448 7.36740332485066e-06 0.264854570836271 0.0906284520827302 0.00202606389946236 0.227476518627343 3.00673799378663e-06
"GTEX.13OW8.0011.R5b.SM.5L3FQ" 0.318331029090832 0.00839790552349434 0.155206369441043 5.25668758304065e-07 0.10718454410046 0.000845716633689527 0.41003390941289 1.28834012171233e-10
"GTEX.13PLJ.0011.R5a.SM.5O9BG" 0.460021768017377 0.00683640808889519 4.5767717919719e-07 0.0924316245913659 0.205638670337615 0.00565310207379728 0.229417883754091 8.54596790843711e-08
"GTEX.13PVQ.0011.R5b.SM.5O9DI" 0.564050734519747 0.00660685713520434 9.06032805850814e-07 0.0386958972572695 0.167555040996539 0.00499736948733237 0.184401439618295 0.0336917549528062
"GTEX.13RTJ.0011.R5a.SM.5P9HR" 0.730458902879516 0.00852954148398777 0.00117819756607578 0.00577958612096761 0.133353733622981 0.00298045572019253 0.117719404729722 1.77876557412197e-07
"GTEX.13S7M.0011.R5b.SM.5P9HS" 0.496622252509106 0.0112015597898188 0.0032892037940774 0.0155851434340448 0.134856540395471 0.000604954991378725 0.337840326150474 1.8935628254777e-08
"GTEX.13SLW.0011.R5b.SM.5SI6Z" 0.120369122258542 0.00602712745713523 5.77325297673555e-07 0.217680692375515 0.31151950807347 0.00279338867090109 0.341609583304984 5.34154334504789e-10
"GTEX.13SLX.0011.R5a.SM.5O9BV" 0.712409282562406 0.00791757054840095 1.96092497358154e-05 0.00928920062409459 0.0654807054238489 0.00147788869300355 0.203400405073856 5.33782465422634e-06
"GTEX.13VXU.0011.R5a.SM.5O9D7" 0.577853619419313 0.00806118329194855 6.4244089819686e-06 0.0380168485690513 0.0529832877556926 0.0018301049633764 0.321248530566756 1.02488026477421e-09
"GTEX.13X6I.0011.R5a.SM.5PNWW" 0.47230150946669 0.00603493199859974 1.88573134519705e-05 3.89699181913002e-05 0.275795294359103 0.00458311152734156 0.241222525252729 4.8001638931594e-06
"GTEX.13X6J.0011.R5b.SM.5PNWT" 0.518647312152378 0.00662876551191561 1.26219620535225e-06 0.216408099282663 0.0482083805011058 0.00168312182540578 0.208423051123322 7.40700489755643e-09
"GTEX.13X6K.0011.R5b.SM.5PNUE" 0.733412313643548 0.00755023163219489 0.00328534039483641 0.00170475144742626 0.115426603226556 0.00176835670855972 0.136852381438544 2.15083345342923e-08
"GTEX.1445S.0011.R5a.SM.5PNUS" 0.411523101934536 0.0054325724820611 6.93907297551975e-08 0.0545958684677436 0.145572415316108 0.00554081247165247 0.280490216952005 0.0968449429851643
"GTEX.144GL.0011.R5b.SM.5PNUJ" 0.474133173372123 0.00920832350167429 1.88513048127636e-05 0.00365354519106872 0.257440716299629 0.00353156451155869 0.252013571363081 2.54456052230699e-07
"GTEX.144GO.0011.R5a.SM.5PNUR" 0.543922593748804 0.00546912770206411 2.65442576304841e-08 0.0752965625911751 0.102550509049771 0.00797115602530786 0.264786223495518 3.80084310284987e-06
"GTEX.145LS.0011.R5a.SM.5SI65" 0.542429683609022 0.00616202494256652 2.0586558006184e-05 0.133266785277592 0.106814324748524 0.00175192458155425 0.209554668670757 1.61197896076396e-09
"GTEX.145MG.0011.R5b.SM.5S2VU" 0.41987005949551 0.0074686821933416 6.99204842248682e-08 0.0583160685526125 0.110396147805202 0.00496218632912248 0.211062760697183 0.187924025006544
"GTEX.145MH.0011.R5a.SM.5P9JT" 0.606689857359057 0.00870890319736695 0.030497820282 0.0781245260923055 0.0831556493507782 0.00194363449062181 0.190879486247144 1.22980726166348e-07
"GTEX.1477Z.0011.R5b.SM.5PNUO" 0.375012697096754 0.00588710106895626 9.12490082869824e-05 0.0151842984628507 0.337538389249585 0.00685258583655185 0.259433678199149 1.07786670040851e-09
"GTEX.14ABY.0011.R5b.SM.5SI7B" 0.658274353227953 0.00690220628305696 6.57182508196986e-10 0.0035634731810139 0.085964893535572 0.00194926768985223 0.243345803746473 1.67889730682275e-09
"GTEX.14BIM.0011.R5b.SM.5S2RM" 0.637100961700005 0.0102238674982043 0.0289998981200253 0.000259369994921524 0.0750305863259867 0.00240383767662888 0.245981350871442 1.27812786396436e-07
"GTEX.14BIN.0011.R5b.SM.5SI78" 0.631399677842026 0.00783214725220782 1.60448116747477e-07 0.0311769229223333 0.143555097943212 0.0010124836914145 0.185023007071177 5.02829512593046e-07
"GTEX.N7MS.0011.R5a.SM.2HMK8" 0.628861398899578 0.00533620633756572 5.73398639564346e-05 5.6726617579058e-06 0.144768849615422 0.0012433834678682 0.219702227511715 2.49216421362055e-05
"GTEX.N7MT.0011.R5a.SM.2I3G6" 0.32139390092315 0.00776676534813407 1.32533575412852e-05 0.349109042199418 0.117311607717507 0.00810208557913949 0.196302116453487 1.22842162308812e-06
"GTEX.NL3H.0011.R5a.SM.2I3GB" 0.620924377287065 0.00571251245635221 0.000483216769610579 0.000305568546182839 0.131737834017591 0.00307723805792494 0.237759227082807 2.57824672245946e-08
"GTEX.NL4W.0011.R5a.SM.2I3GD" 0.604219822642545 0.0062466625457396 8.65401392568789e-06 0.000558778128617644 0.219346547965019 0.0100371928935722 0.159582103217068 2.38593512731429e-07
"GTEX.NPJ7.0011.R5a.SM.33HBK" 0.557060271918755 0.00414868032734428 8.96140798330406e-07 4.05641870206447e-06 0.183217782274522 0.00218457191968844 0.2528291533669 0.000554587633290391
"GTEX.NPJ8.0011.R5a.SM.2HMJY" 0.333420633233144 0.00569691433803358 0.000611632924188626 3.0912922629119e-06 0.327888745445855 0.00347295773042871 0.328904912211101 1.1128249852257e-06
"GTEX.OHPN.0011.R5A.SM.2I5FF" 0.410812783510566 0.0078097376611341 6.60680426722013e-06 4.83085830271767e-06 0.362883208679962 0.00879517747117689 0.209687605467816 4.95467745520784e-08
"GTEX.OXRN.0011.R5A.SM.2I5EF" 0.625716280215327 0.00531723950120709 2.71303045386324e-06 2.63700292193392e-06 0.0949894731233422 0.00348488740991101 0.270486659228683 1.10488154250724e-07
"GTEX.P44H.0011.R5A.SM.2XCEX" 0.526799175378568 0.0044179673622015 1.51749787570751e-05 0.372334796048638 0.0585014185375432 0.000735190231389459 0.0371962250623165 5.24005862008692e-08
"GTEX.PVOW.0011.R5A.SM.32PL7" 0.591954937790215 0.00512125373149475 1.87085448685344e-07 0.0126152700393307 0.0803761544012853 0.000406171501931493 0.30952592315286 1.02297434031233e-07
"GTEX.PWO3.0011.R5A.SM.2I5EZ" 0.33079991351148 0.00589132239226354 2.22011618753929e-06 0.267080191254388 0.166321683142483 0.00722454168260446 0.222680115482409 1.24181839475779e-08
"GTEX.Q2AG.0011.R5A.SM.2HMJH" 0.611432448290182 0.00572468750586652 0.0315743334728349 0.00583110655401595 0.0466956466448825 0.00126796707001008 0.297473723284564 8.7177644918854e-08
"GTEX.QMR6.0011.R5A.SM.32PKT" 0.194100704633011 0.00411161650928205 2.04298109465641e-05 0.159761462720377 0.288489774350312 0.00112000491364168 0.352385574436671 1.04326257586509e-05
"GTEX.QVJO.0011.R5A.SM.2S1QM" 0.445208404136906 0.00665866051409507 0.00404991565684557 3.05768716701492e-06 0.1499133823982 0.00116789125157107 0.392998662381553 2.59736631190805e-08
"GTEX.R55E.0011.R5A.SM.2TC5N" 0.287666141402012 0.00554225777414771 1.78643693670221e-07 0.230840608640418 0.124316269906303 0.00264777425442676 0.348986766767797 2.61120213575415e-09
"GTEX.RU72.0011.R5A.SM.2TF6U" 0.665098091850788 0.00749992874561538 0.000108228983447391 0.00107166343240779 0.0934372041064578 0.00267702747604711 0.230107837189699 1.82155372621092e-08
"GTEX.RVPU.0011.R5A.SM.2XCAD" 0.206064266674092 0.00752194583516578 2.64536266181001e-05 0.295097817561772 0.122044790346768 0.00378809771648582 0.365456625661404 2.57769390404103e-09
