"Input_Sample" "astrocytes" "endothelial" "microglia" "neurons" "fetal_quiescent" "fetal_replicating" "oligodendrocytes" "hybrid" "OPC" "P.value" "Pearson" "Correlation" "RMSE"
"426" "GTEX.13JVG.3226.SM.5IJGJ" 0.117262297344599 0.140456850914333 0 0.657602404062844 0 0.0233994871529751 0.041019888191399 0 0.0202590723338499 0 0.55235755049844 0.842643463013506 NA
"427" "GTEX.13N2G.3126.SM.5IJGL" 0.130023462252178 0.0597017750586372 0 0.710579957624932 0.00780543843201516 0 0.0762614744420596 0 0.0156278921901777 0.01 0.436217826068513 0.899228223473801 NA
"428" "GTEX.13NYB.3226.SM.5J2ND" 0.0304691635586933 0.0303983976122886 0 0.855631390478641 0.0144786875078537 0 0.0528675030986608 0 0.0161548577438623 0 0.555575461578028 0.833956185837521 NA
"429" "GTEX.13O3O.3026.SM.5KM42" 0.106691365539433 0.0726132959645781 0 0.730777167595089 0 0.0216469083880082 0.0415037798447369 0 0.0267674826681547 0 0.556736467209145 0.837079649631649 NA
"430" "GTEX.13O3Q.3026.SM.5IJGD" 0.0742888784000937 0.0269540543869861 0 0.815754326430758 0.0270633088195025 0 0.0322086386782508 0 0.0237307932844094 0 0.543282687700437 0.841825157213767 NA
"431" "GTEX.13OVH.2926.SM.5IJFH" 0.151593328167526 0.038474989012539 0 0.757282660686737 0.00743052529534524 0 0.0165894491689009 0 0.0286290476689521 0 0.552997776808498 0.835180554108533 NA
"432" "GTEX.13OVJ.2726.SM.5IJG6" 0.156812368436495 0.131078679508291 0 0.5994094613743 0 0.00120457646696373 0.0827548726140307 0 0.0287400415999194 0.01 0.360922440532883 0.935265349997211 NA
"433" "GTEX.13OVL.3026.SM.5IJF1" 0.113803045119172 0.0511369741461457 0 0.711306080212829 0.00466883749636327 0 0.083426595268389 0 0.0356584677571013 0.01 0.446199815932557 0.894025048011824 NA
"434" "GTEX.13OW5.3126.SM.5MR3Y" 0.118561355887359 0.0580161907731369 0 0.738211657873503 0.00659948849271426 0 0.0631842947807909 0 0.0154270121924956 0.01 0.513914370801875 0.858433089893998 NA
"435" "GTEX.13OW6.2926.SM.5KM29" 0.110800713765148 0.0689081292740986 0 0.644217259159307 0.0298685847798659 0 0.136461342086949 0 0.00974397093463048 0.01 0.348747208222641 0.943917720946013 NA
"436" "GTEX.13OW7.2926.SM.5MR3Z" 0.106417083532006 0.0688599187369146 0 0.718841842293676 0 0.0208682980031038 0.0666565296942637 0 0.0183563277400363 0.01 0.453775435347935 0.890182564214217 NA
"437" "GTEX.13OW8.2926.SM.5L3FV" 0.0828257082136015 0.085073110956565 0 0.739795591945476 0.0157705410958562 0 0.0765350477885017 0 0 0 0.558923357864086 0.835201959785987 NA
"438" "GTEX.13PVQ.2926.SM.5L3HJ" 0.0796615151587088 0.14617433297257 0 0.631057218432092 0 0.0108759997649189 0.13223093367171 0 0 0.01 0.340022024588982 0.945592378699479 NA
"439" "GTEX.13QIC.3026.SM.5LU58" 0.0618540535426408 0.040283084118052 0 0.846003338612853 0.0137768084878722 0 0.0190421836961476 0 0.0190405315424342 0 0.533916842699616 0.846675576823992 NA
"440" "GTEX.13RTJ.3126.SM.5S2Q4" 0.0965812947525917 0.0380962795806392 0 0.766608610519934 0.0285016803620253 0 0.07021213478481 0 0 0 0.540472093506388 0.843555354319173 NA
"441" "GTEX.13S7M.3026.SM.5S2QQ" 0.0505501283891115 0.02856290822344 0 0.863076249790423 0.013363762028365 0 0.0252571805959612 0 0.0191897709726996 0 0.579951645576311 0.819411250136104 NA
"442" "GTEX.13VXU.3026.SM.5LU3K" 0.0507192931505497 0.0464937718940207 0 0.832029934753031 0.0159725210803832 0 0.0293980446337635 0 0.0253864344882521 0 0.550182878779848 0.838179315550769 NA
"443" "GTEX.13X6I.2926.SM.5Q5C3" 0.131953244732939 0.0790159862301414 0 0.733625963674796 0.00827786293971214 0 0.0311381983482753 0 0.0159887440741361 0 0.589765517695512 0.816966246424157 NA
"444" "GTEX.13X6K.2826.SM.5O9DS" 0.195261942388985 0.0418848508745775 0 0.666381735936696 0.0238095556498947 0 0.0577787053438509 0 0.0148832098059962 0 0.546198799924097 0.838887602950924 NA
"445" "GTEX.144GL.2926.SM.5O99F" 0.141872165258746 0.0371723474917559 0 0.740901563876307 0.0321490293624429 0 0.0479048940107477 0 0 0.01 0.520720539076194 0.854051520585675 NA
"446" "GTEX.145LS.3026.SM.5O99S" 0.0588800562041918 0.0457502709087412 0 0.817153343331166 0.0196393203524284 0 0.0293021288791426 0 0.0292748803243304 0 0.569794049005275 0.827588797361331 NA
"447" "GTEX.145LU.2626.SM.5LU9Z" 0.0644018435985518 0.0361825898960928 0 0.828669440925376 0.0291852357816636 0 0.0251190299719446 0 0.0164418598263718 0 0.556255775921611 0.834400775164101 NA
"448" "GTEX.145MG.3126.SM.5Q5D3" 0.0838638042535132 0.0759614468779978 0 0.682744931929342 0.0184283845385848 0 0.130925639266903 0 0.00807579313365843 0.01 0.376914387216653 0.929542451823264 NA
"449" "GTEX.145MH.2926.SM.5Q5D2" 0.0421989360737396 0.0239756552915308 0 0.848598758918731 0.0250993402675373 0 0.0370836811097342 0 0.0230436283387269 0 0.525640702954209 0.851391466377977 NA
"450" "GTEX.147F4.3026.SM.5Q5BJ" 0.0630147798508882 0.0473530763930469 0 0.81580128371653 0.0150880265242348 0 0.0329942665059386 0 0.025748567009361 0 0.569973594365568 0.827362569252966 NA
"451" "GTEX.14A5I.2826.SM.5SIBF" 0.230545669779474 0.0687500070662224 0 0.622620700948639 0.0232484583240803 0 0.0462738817652973 0 0.00856128211628705 0 0.538610454358021 0.842608775204688 NA
"452" "GTEX.14ASI.2926.SM.5Q5DG" 0.0688484768774352 0.0378314476047021 0 0.813077361968485 0.0283456945608761 0 0.0189900542399057 0 0.0329069647485957 0 0.560890480810596 0.832460617834439 NA
"453" "GTEX.14BIM.3126.SM.5Q5C7" 0.0710146265702103 0.0337928152388339 0 0.845510852183858 0.0131273649194005 0 0.0217982906515111 0 0.0147560504361867 0 0.60223358522051 0.806422881823216 NA
"454" "GTEX.14BIN.3326.SM.5Q5E6" 0.064119728558784 0.0286155618424402 0 0.812280286986843 0.038196093350991 0 0.0259971290902635 0 0.0307912001706785 0 0.550599044784131 0.838238004533514 NA
"455" "GTEX.14C5O.2926.SM.5RQI1" 0.186811042846747 0.0727220580892052 0 0.666840761316318 0.0151772944570471 0 0.0382052850739186 0 0.0202435582167647 0 0.576753140817302 0.822348403382289 NA
"456" "GTEX.14DAQ.3026.SM.5S2QZ" 0.105430789297 0.025241320967622 0 0.813956888962063 0.0213254873543396 0 0.0340455134189755 0 0 0 0.588585840868497 0.814322466565541 NA
"457" "GTEX.14E7W.2926.SM.5S2R8" 0.079799658770482 0.0550862481868377 0 0.781994071715591 0.0175913657014707 0 0.0655286556256184 0 0 0 0.545327613441336 0.84116987656695 NA
"458" "GTEX.N7MS.2526.SM.2D7W3" 0.0625404422370467 0.0269807157508689 0 0.793447435431281 0.011690827718442 0 0.105340578862361 0 0 0 0.535490421795624 0.845051712727423 NA
"459" "GTEX.N7MT.1226.SM.2D7W4" 0.167824238535173 0.0729530880258452 0 0.68154740479912 0.00591520608473873 0 0.042721366181249 0 0.0290386963738733 0 0.567399574984543 0.828691375604305 NA
"460" "GTEX.NPJ7.2826.SM.2I3FU" 0.26467443655621 0.125588144933549 0 0.519772963417615 0.0421049845570476 0 0.0307947364974551 0 0.0170647340381232 0 0.547052677874599 0.837404758534663 NA
"461" "GTEX.NPJ8.2626.SM.2D7W2" 0.17526257037679 0.105334166189851 0 0.585585598349643 0.0367791877857133 0 0.0970384772980026 0 0 0.01 0.42772399098183 0.903538437262087 NA
"462" "GTEX.P44H.2426.SM.2XCEJ" 0.163033207220926 0.0631845088414967 0 0.663726666184222 0.0431626035387414 0 0.0267373877001518 0 0.040155626514462 0 0.562940867148708 0.83256093819946 NA
"463" "GTEX.PVOW.2626.SM.32PL8" 0.0688153320024629 0.0333328557699991 0 0.739622956327632 0.0329966383827047 0 0.0858154541438397 0 0.0394167633733615 0.01 0.514096947600562 0.858892104488042 NA
"464" "GTEX.PWO3.1026.SM.2I5F2" 0.14387686119379 0.104231362447639 0 0.682185812406703 0.0160879254760615 0 0.0309724172599065 0 0.0226456212159005 0.01 0.447853371035472 0.893150178690137 NA
"465" "GTEX.Q2AG.2826.SM.2HMJQ" 0.0640580357169113 0.0246123476057357 0 0.663753630892641 0.0257189324662066 0 0.207214212422936 0 0.0146428408955686 0.01 0.429571361562016 0.908744484561154 NA
"466" "GTEX.QDT8.3026.SM.32PKB" 0.17114853555237 0.0460940850221158 0 0.664644944420213 0.0218635184947987 0 0.0826466019169034 0 0.0136023145935986 0 0.556836808077585 0.833636764318405 NA
"467" "GTEX.QMR6.1326.SM.32PLB" 0.220290479301936 0.036005997279563 0 0.66902490121611 0.00512515158721228 0 0.044513707837328 0 0.0250397627778499 0 0.540522464185535 0.841132145615036 NA
"468" "GTEX.QVJO.1325.SM.2S1QX" 0.130179939571208 0.0374180038589978 0 0.734117263539832 0.0329640088806813 0 0.0389264320589942 0 0.026394352090287 0 0.540360991436815 0.844087172479365 NA
"469" "GTEX.QVUS.2926.SM.3GIJB" 0.134906244397676 0.0529005389018157 0 0.729184227065943 0.0203503351084594 0 0.0336286803510476 0 0.029029974175058 0.01 0.490353720299287 0.871066447306017 NA
"470" "GTEX.R55E.2526.SM.2TC6H" 0.0827046052346005 0.197493168784507 0 0.639032961812528 0 3e-04 0.059325046560151 0 0.0211596591133115 0.01 0.322598070523162 0.949503071371191 NA
"471" "GTEX.R55F.1226.SM.2TF59" 0.0460280190149016 0.0303146260155698 0 0.877230390907996 0.00864498278920915 0.00143280502749591 0.0188602314286248 0 0.017488944816203 0.01 0.507069211584944 0.861668063356359 NA
"472" "GTEX.RNOR.2226.SM.2TF5O" 0.110761712435245 0.0409135948768169 0 0.735714529268546 0.0240487246131627 0 0.0885614388062291 0 0 0.01 0.517491965733576 0.856060304884785 NA
"473" "GTEX.RU72.2926.SM.2TF66" 0.140109521110987 0.0648543854620491 0 0.696286828150704 0.0346999511761676 0 0.0179713917342358 0 0.046077922365857 0.01 0.483774055838178 0.87489665470275 NA
"474" "GTEX.S7SE.2526.SM.2XCDL" 0.0899942767483565 0.0242560779117459 0 0.796449487744704 0.0223301511562434 0 0.0669700064389507 0 0 0 0.565258602645218 0.828656369298802 NA
"475" "GTEX.T2IS.2926.SM.32QPO" 0.0436242608157371 0.0311082081248525 0 0.823786309084147 0.0139225986224393 0 0.087558623352824 0 0 0 0.52540402552694 0.851005514149217 NA
"476" "GTEX.T5JC.2326.SM.32PMR" 0.0474176222559934 0.0298445958499826 0 0.808722937715842 0.0293691970307167 0 0.0846456471474655 0 0 0 0.549238987094487 0.837829997130048 NA
"477" "GTEX.T6MN.2526.SM.32PMN" 0.0692820000281466 0.0490773931639932 0 0.713813277178229 0.0247531608894341 0 0.143074168740197 0 0 0.01 0.472754541255889 0.880293718326358 NA
"478" "GTEX.TSE9.2926.SM.3DB77" 0.106065998513303 0.0955877136161009 0 0.705856322931565 0 0.0187229755136587 0.0426384145890339 0 0.0311285748363386 0 0.535803392135466 0.849331263843999 NA
"479" "GTEX.UTHO.2926.SM.3P5Z9" 0.0938983108998649 0.0341249153965923 0 0.789399690133845 0.0261848696357508 0 0.0296446271381755 0 0.0267475867957719 0 0.56998271523118 0.827279993355125 NA
"480" "GTEX.WHSE.2926.SM.3NMBG" 0.109932755821649 0.0419616880881243 0 0.743084137935397 0.0228806431862747 0 0.0821407749685554 0 0 0 0.54577944764928 0.840499886182018 NA
"481" "GTEX.WL46.2826.SM.3LK81" 0.0428250236429084 0.0342952558841223 0 0.85949925408164 0.0172581648813809 0 0.04156659823788 0 0.00455570327206888 0 0.548474097872553 0.837960595579255 NA
"482" "GTEX.WVLH.2926.SM.3MJG5" 0.0779378564543244 0.0685150381322703 0 0.649612390878516 0.0424823562207252 0 0.138610660798202 0 0.0228416975159627 0.01 0.351003254086693 0.941810488955077 NA
"483" "GTEX.WWYW.3026.SM.3NB36" 0.107985426831348 0.0550389814774101 0 0.600566834238352 0.0722791976388078 0 0.164129559814082 0 0 0.01 0.510569134599782 0.859327441801183 NA
"484" "GTEX.WZTO.2826.SM.3NM8P" 0.0801549277422338 0.0492192677120038 0 0.673943730263631 0.0411676588813079 0 0.120804982106386 0 0.034709433294438 0.01 0.366692839458876 0.933587991154487 NA
"485" "GTEX.X261.3126.SM.4PQZC" 0.0863639056832549 0.0523065013692329 0 0.815202424301312 0.00572529464445307 0 0.0182316100895891 0 0.0221702639121585 0 0.570507879512275 0.826276364579805 NA
"486" "GTEX.X4EP.3026.SM.3P5YP" 0.117170236344255 0.136902137170538 0 0.673879813734264 0.0250403727293523 0 0.0198016053815923 0 0.0272058346399984 0.01 0.51821769714838 0.85920708133995 NA
"487" "GTEX.X4XX.2926.SM.3NMB1" 0.100896099308509 0.0418547522184703 0 0.799452075224444 0.0140751455925412 0 0.021221296603214 0 0.0225006310528221 0 0.5688816042653 0.827174632440619 NA
"488" "GTEX.XLM4.2926.SM.4AT59" 0.143166797185826 0.0769853126224084 0 0.707821092234597 0.0157615715075536 0 0.0352548752602022 0 0.0210103511894128 0 0.531978005081151 0.849083315574748 NA
"489" "GTEX.XMD1.2826.SM.4AT5F" 0.117211570023154 0.0674725404256773 0 0.723059560791619 0.0318647255180815 0 0.0305493035501729 0 0.0298422996912952 0.01 0.496687242728636 0.868388138090044 NA
"490" "GTEX.XOTO.2926.SM.4B65G" 0.0641644660368248 0.100050176811461 0 0.737815509510772 0 0.0247071052396537 0.0509399495060711 0 0.0223227928952173 0 0.536466635264921 0.849317467488103 NA
"491" "GTEX.Y111.2826.SM.4TT3O" 0.0461586607958979 0.0226133971933687 0 0.828928886206578 0.0200285764247272 0 0.0822704793794277 0 0 0.01 0.461646818140116 0.88664185104577 NA
"492" "GTEX.Y8DK.0726.SM.4TT3S" 0.112350585283852 0.02632393870332 0 0.7731136183025 0.0242006364077899 0 0.0331719471295874 0 0.03083927417295 0 0.545679403205998 0.840622911650031 NA
"493" "GTEX.YFC4.3026.SM.5IFJK" 0.142391730276109 0.10973270083282 0 0.664045917652663 0.0171296155605671 0 0.047568880221774 0 0.0191311554560672 0.01 0.466293447755664 0.883978158522695 NA
"494" "GTEX.YJ89.2926.SM.5P9IT" 0.0674203152153288 0.032278634886045 0 0.816603532621657 0.0292518294123676 0 0.0278166983052218 0 0.0266289895593799 0 0.569911643219028 0.827081431876806 NA
"495" "GTEX.Z93S.2826.SM.57WBL" 0.031595048497178 0.041529494478582 0 0.828692377731076 0.0168469778712254 0 0.0672226681327793 0 0.01411343328916 0.01 0.345832627968153 0.946736748048199 NA
"496" "GTEX.ZAB4.2926.SM.57WCV" 0.134827497430696 0.0662951485111844 0 0.695363408887068 0.0134083133145632 0 0.0732751501302736 0 0.0168304817262146 0 0.557052544251244 0.835377066719776 NA
"497" "GTEX.ZAJG.3026.SM.5HL92" 0.0888035935024891 0.0769637255467182 0 0.768408290273692 0.0159464619831923 0 0.0269727452047019 0 0.0229051834892068 0 0.525036685972974 0.853343524187142 NA
"498" "GTEX.ZAK1.2926.SM.5HL9S" 0.0728780915769632 0.0555823660784786 0 0.811327801025415 0.0104208941110144 0 0.0282239094764352 0 0.0215669377316935 0 0.526028942928599 0.851814411734218 NA
"499" "GTEX.ZUA1.2926.SM.59HL3" 0.047239863121916 0.0382274179172274 0 0.842946270276164 0.0235811127545719 0 0.0301032715436722 0 0.0179020643864482 0 0.548305617656389 0.838785192993881 NA
"500" "GTEX.ZVT3.2926.SM.5GU6M" 0.0867162584900986 0.10736506733061 0 0.649262288510279 0.0347143737635337 0 0.0953548033664138 0 0.026587208539065 0.01 0.315747567309446 0.954535814441708 NA
"501" "GTEX.ZYFD.2926.SM.5GID9" 0.0957609829918123 0.072805962715004 0 0.702560704504194 0.0333454061328712 0 0.0803104268685695 0 0.0152165167875486 0.01 0.363294470726633 0.934226761833078 NA
"502" "GTEX.ZYY3.3026.SM.5GIEJ" 0.170068049739951 0.0797891005508866 0 0.651006505767272 0.0361878966038819 0 0.0508796123087661 0 0.012068835029242 0 0.542892103400302 0.843100221043485 NA
"503" "GTEX.ZZPT.2926.SM.5EQ5S" 0.138596347524875 0.113151553768995 0 0.675291974054254 0.0382003919970112 0 0.0136613034517952 0 0.0210984292030694 0.01 0.452942605521484 0.89072102090145 NA
"504" "GTEX.1117F.3226.SM.5N9CT" 0.262187555341081 0.0807884837236606 0 0.467895445830614 0.0236902264000819 0 0.165438288704562 0 0 0.01 0.399188803373987 0.931102992290866 NA
"505" "GTEX.111FC.3126.SM.5GZZ2" 0.180093894291932 0.027741377555467 0 0.498733588102145 0.0381427942016908 0 0.247515475413261 0 0.00777287043550393 0 0.600800566227051 0.799780750094968 NA
"506" "GTEX.1128S.2726.SM.5H12C" 0.431587995782852 0.0445483006415569 0 0.448403548047595 0.0137212797061968 0 0.0617388758217988 0 0 0 0.792905584278878 0.619256115043469 NA
"507" "GTEX.117XS.3026.SM.5N9CA" 0.0976708751860441 0.0668124789785153 0.00124298192993231 0.731876156831837 0.0129890299599128 0 0.0894084771137589 0 0 0 0.591763996426781 0.815681136602614 NA
"508" "GTEX.1192X.3126.SM.5N9BY" 0.255185612539372 0.0533555083552932 0 0.410012772713771 0.0302369173538046 0 0.251209189037759 0 0 0 0.556693619521448 0.836597159428434 NA
"509" "GTEX.11DXW.1126.SM.5H12Q" 0.301621158767709 0.0485614621880179 0 0.550340594712912 0.032271438212571 0 0.0672053461187906 0 0 0 0.53074457339929 0.847667140287073 NA
"510" "GTEX.11DXY.3226.SM.5GIDE" 0.227674391893843 0.0546897295206693 0 0.611324977838644 0.0123083205324016 0 0.0940025802144418 0 0 0 0.667379375800946 0.760552998459359 NA
"511" "GTEX.11EI6.3026.SM.5GZZO" 0.396031111640821 0.0956306382425638 0 0.451735316225909 0.0134873141382126 0 0.0431156197524939 0 0 0 0.723065681112705 0.695739443192348 NA
"512" "GTEX.11EMC.3226.SM.5EGKW" 0.444420701848555 0.0875016453184609 0 0.410425332895828 0.0134358518449473 0 0.0442164680922091 0 0 0 0.743552683633581 0.671629006549229 NA
"513" "GTEX.11GS4.3126.SM.5A5LH" 0.18356972211863 0.0752066167802763 0 0.402555176136569 0.0431651270124427 0 0.295503357952082 0 0 0 0.554485634888581 0.839458057455411 NA
"514" "GTEX.11GSO.2926.SM.5HL73" 0.344530089342484 0.0486008659658041 0 0.507925311879455 0.0173745650036121 0 0.0815691678086451 0 0 0 0.747520983826231 0.680428203512288 NA
"515" "GTEX.11GSP.3226.SM.5986O" 0.430289666102711 0.133123083178883 0 0.323847507061852 0.00624929205183555 0 0.0830713033002814 0 0.0234191483044371 0 0.744220158120041 0.672477176846453 NA
"516" "GTEX.11NUK.2926.SM.5A5MD" 0.308884129519955 0.0554087023307438 0 0.59714552879728 0.0077431441971644 0 0.0308184951548572 0 0 0 0.671070737029262 0.747585317222603 NA
"517" "GTEX.11NV4.2126.SM.5N9DS" 0.276942217063567 0.100142028344808 0 0.380218486268809 0.0739528304288115 0 0.156807026400857 0 0.0119374114931472 0.01 0.456215987907685 0.895633379698939 NA
"518" "GTEX.11O72.2926.SM.5BC4V" 0.255892143685911 0.106753368352632 0.00809965666780611 0.517869000865985 0.0218761430359136 0 0.0895096873917533 0 0 0 0.524746292028839 0.85088473359716 NA
"519" "GTEX.11OC5.0726.SM.5P9JK" 0.352100792658201 0.0991369286739046 0.0100255194324995 0.442741912664675 0.019736372397007 0 0.0762584741737125 0 0 0 0.631802438888667 0.776346998550715 NA
"520" "GTEX.11OF3.3126.SM.5GU5E" 0.221726476001967 0.0628756290755329 0 0.643258411566672 0.0240871730645869 0 0.0464233869290237 0 0.00162892336221746 0 0.650426254171937 0.773954891651308 NA
"521" "GTEX.11ONC.2926.SM.5P9JM" 0.293386382940594 0.0723195648359318 0 0.405138679105492 0.0298086504497101 0 0.198773338199879 0 6e-04 0 0.635093954212684 0.774104501211843 NA
"522" "GTEX.11PRG.2926.SM.5987A" 0.275918467646268 0.0557829199973291 0 0.624245579688029 0.0136342126560147 0 0.0304188200123587 0 0 0 0.711959315104582 0.721560222272617 NA
"523" "GTEX.11TTK.2926.SM.5PNYP" 0.342417520135782 0.139141756953827 0.0231751738549806 0.374855432996433 0.0342343039811403 0 0.0861758120778365 0 0 0 0.711565206912639 0.715509008516839 NA
"524" "GTEX.11WQK.3026.SM.5EQL6" 0.337488623923529 0.12874088690075 0.00966715597799198 0.425433601449255 0.0359769902880506 0 0.0626927414604227 0 0 0.01 0.477402339412533 0.883860899850687 NA
"525" "GTEX.11ZUS.2926.SM.5FQSL" 0.129125927732918 0.0261124635703744 0 0.751875829804994 0.0243130431436296 0 0.0685727357480834 0 0 0.01 0.520976816614402 0.853720240078647 NA
"526" "GTEX.12126.1026.SM.5P9JJ" 0.22106385543086 0.0691903982156275 0 0.632645269295892 0.0223742379956464 0 0.0547262390619732 0 0 0 0.547896861134707 0.837340838077927 NA
"527" "GTEX.12WSA.2926.SM.5EQ4D" 0.344137689165932 0.12330020211899 0 0.276548262354167 0.0373072685120081 0 0.218706577848903 0 0 0 0.608068564195621 0.799308821072629 NA
"528" "GTEX.12WSC.3026.SM.5GCNF" 0.203965011224301 0.0651347308579609 0 0.646285707020969 0.026964077485049 0 0.0576504734117198 0 0 0 0.590027448960971 0.81324774732889 NA
"529" "GTEX.12WSD.3126.SM.5HL7P" 0.419124271205323 0.0955344531914228 0 0.395374553091053 0.00658902440790108 0 0.0833776981042998 0 0 0 0.687809211028242 0.727725035550316 NA
"530" "GTEX.12WSH.3026.SM.5CVNI" 0.314871587691121 0.0641822138476322 0 0.510873742578156 0.0319353741513487 0 0.0781370817317417 0 0 0 0.58759657399759 0.80937634306361 NA
"531" "GTEX.12ZZW.2926.SM.5LZUP" 0.443217735935638 0.063736503939111 0.00676723999573207 0.424597059740086 0.0227942136558119 0 0.0388872467336213 0 0 0 0.64896136772238 0.764062045686953 NA
"532" "GTEX.12ZZX.2926.SM.5GCOQ" 0.254485814644294 0.0306984190374149 0 0.639131243882613 0.0156918835599053 0 0.0599926388757727 0 0 0 0.570157358355853 0.821779802897308 NA
"533" "GTEX.12ZZY.3026.SM.5GCOU" 0.166799185698751 0.0664377327852989 0 0.4550996989198 0.0330017430513413 0 0.278661639544808 0 0 0 0.610922440454556 0.792530627165583 NA
"534" "GTEX.12ZZZ.3026.SM.5BC67" 0.374735768646829 0.0738119857023347 0 0.465292901175391 0.0185480308260501 0 0.0676113136493943 0 0 0 0.803103150266037 0.622365334803644 NA
